year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2023,12,OO,SkyWest Airlines Inc.,AEX,"Alexandria, LA: Alexandria International",92.00,6.00,3.00,2.00,1.00,0.00,0.00,1.00,1.00,339.00,177.00,142.00,20.00,0.00,0.00
2023,12,OO,SkyWest Airlines Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",65.00,6.00,5.43,0.00,0.57,0.00,0.00,0.00,0.00,1275.00,1226.00,0.00,49.00,0.00,0.00
2023,12,OO,SkyWest Airlines Inc.,ALB,"Albany, NY: Albany International",65.00,5.00,3.00,0.00,2.00,0.00,0.00,0.00,0.00,223.00,175.00,0.00,48.00,0.00,0.00
2023,12,OO,SkyWest Airlines Inc.,ALW,"Walla Walla, WA: Walla Walla Regional",62.00,8.00,2.75,1.00,0.27,0.00,3.98,11.00,2.00,543.00,134.00,21.00,7.00,0.00,381.00
2023,12,OO,SkyWest Airlines Inc.,AMA,"Amarillo, TX: Rick Husband Amarillo International",98.00,10.00,2.75,0.00,3.55,0.00,3.70,0.00,1.00,408.00,82.00,0.00,188.00,0.00,138.00
2023,12,OO,SkyWest Airlines Inc.,APN,"Alpena, MI: Alpena County Regional",52.00,12.00,6.77,4.00,1.23,0.00,0.00,1.00,0.00,1141.00,926.00,124.00,91.00,0.00,0.00
2023,12,OO,SkyWest Airlines Inc.,ASE,"Aspen, CO: Aspen Pitkin County Sardy Field",645.00,208.00,57.53,19.62,99.29,0.31,31.26,21.00,15.00,16670.00,5358.00,3776.00,4395.00,8.00,3133.00
2023,12,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",681.00,105.00,64.20,15.66,25.13,0.00,0.00,1.00,1.00,10094.00,7960.00,1345.00,789.00,0.00,0.00
2023,12,OO,SkyWest Airlines Inc.,ATW,"Appleton, WI: Appleton International",246.00,36.00,16.02,4.00,8.04,0.00,7.93,2.00,2.00,1839.00,993.00,181.00,259.00,0.00,406.00
2023,12,OO,SkyWest Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",221.00,57.00,27.13,1.47,16.69,0.00,11.71,1.00,1.00,5154.00,3499.00,99.00,746.00,0.00,810.00
2023,12,OO,SkyWest Airlines Inc.,AVL,"Asheville, NC: Asheville Regional",69.00,21.00,2.97,1.00,10.26,0.00,6.76,0.00,0.00,963.00,205.00,67.00,324.00,0.00,367.00
2023,12,OO,SkyWest Airlines Inc.,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",20.00,2.00,1.64,0.00,0.36,0.00,0.00,0.00,0.00,58.00,51.00,0.00,7.00,0.00,0.00
2023,12,OO,SkyWest Airlines Inc.,AZO,"Kalamazoo, MI: Kalamazoo/Battle Creek International",44.00,5.00,4.00,1.00,0.00,0.00,0.00,0.00,0.00,230.00,154.00,76.00,0.00,0.00,0.00
2023,12,OO,SkyWest Airlines Inc.,BDL,"Hartford, CT: Bradley International",10.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,136.00,57.00,0.00,0.00,0.00,79.00
2023,12,OO,SkyWest Airlines Inc.,BFF,"Scottsbluff, NE: Western Neb. Regional/William B. Heilig Field",52.00,3.00,0.25,0.00,1.75,0.00,1.00,1.00,0.00,274.00,8.00,0.00,50.00,0.00,216.00
2023,12,OO,SkyWest Airlines Inc.,BFL,"Bakersfield, CA: Meadows Field",131.00,21.00,9.19,2.00,7.81,0.00,2.00,1.00,1.00,1170.00,531.00,60.00,439.00,0.00,140.00
2023,12,OO,SkyWest Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",149.00,26.00,6.49,1.81,6.26,0.00,11.44,0.00,0.00,1262.00,365.00,70.00,186.00,0.00,641.00
2023,12,OO,SkyWest Airlines Inc.,BIH,"Bishop, CA: Bishop Airport",29.00,8.00,2.00,1.51,3.49,0.00,1.00,1.00,1.00,445.00,151.00,40.00,180.00,0.00,74.00
2023,12,OO,SkyWest Airlines Inc.,BIL,"Billings, MT: Billings Logan International",56.00,5.00,2.00,2.00,0.01,0.00,0.99,0.00,0.00,595.00,266.00,172.00,2.00,0.00,155.00
2023,12,OO,SkyWest Airlines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",183.00,16.00,5.70,4.34,2.96,0.00,3.00,3.00,2.00,1605.00,291.00,993.00,147.00,0.00,174.00
2023,12,OO,SkyWest Airlines Inc.,BJI,"Bemidji, MN: Bemidji Regional",60.00,10.00,4.40,3.00,2.60,0.00,0.00,1.00,0.00,1042.00,124.00,864.00,54.00,0.00,0.00
2023,12,OO,SkyWest Airlines Inc.,BLI,"Bellingham, WA: Bellingham International",62.00,7.00,1.00,1.93,1.07,0.00,3.00,3.00,0.00,257.00,17.00,81.00,17.00,0.00,142.00
2023,12,OO,SkyWest Airlines Inc.,BNA,"Nashville, TN: Nashville International",287.00,55.00,19.85,5.37,16.87,0.00,12.91,2.00,1.00,6756.00,3247.00,963.00,668.00,0.00,1878.00
2023,12,OO,SkyWest Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",625.00,103.00,29.47,25.34,18.30,0.00,29.89,11.00,6.00,8262.00,1117.00,4204.00,913.00,0.00,2028.00
2023,12,OO,SkyWest Airlines Inc.,BOS,"Boston, MA: Logan International",59.00,8.00,3.58,0.25,4.17,0.00,0.00,0.00,0.00,378.00,132.00,9.00,237.00,0.00,0.00
2023,12,OO,SkyWest Airlines Inc.,BPT,"Beaumont/Port Arthur, TX: Jack Brooks Regional",62.00,7.00,1.99,3.00,2.01,0.00,0.00,6.00,0.00,3086.00,831.00,2179.00,76.00,0.00,0.00
2023,12,OO,SkyWest Airlines Inc.,BQK,"Brunswick, GA: Brunswick Golden Isles",62.00,5.00,3.92,0.00,1.08,0.00,0.00,0.00,1.00,370.00,319.00,0.00,51.00,0.00,0.00
2023,12,OO,SkyWest Airlines Inc.,BRD,"Brainerd, MN: Brainerd Lakes Regional",51.00,9.00,3.00,3.82,2.18,0.00,0.00,3.00,0.00,527.00,228.00,213.00,86.00,0.00,0.00
2023,12,OO,SkyWest Airlines Inc.,BTM,"Butte, MT: Bert Mooney",55.00,2.00,1.73,0.00,0.27,0.00,0.00,0.00,0.00,121.00,94.00,0.00,27.00,0.00,0.00
2023,12,OO,SkyWest Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",81.00,11.00,5.85,1.00,1.15,0.00,3.00,0.00,3.00,621.00,361.00,25.00,25.00,0.00,210.00
2023,12,OO,SkyWest Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",52.00,9.00,4.71,1.00,0.78,0.00,2.51,1.00,0.00,426.00,207.00,31.00,58.00,0.00,130.00
2023,12,OO,SkyWest Airlines Inc.,BUR,"Burbank, CA: Bob Hope",405.00,89.00,21.93,8.40,42.83,0.00,15.84,2.00,0.00,4707.00,1157.00,617.00,2031.00,0.00,902.00
2023,12,OO,SkyWest Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,12,OO,SkyWest Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",191.00,19.00,3.71,1.95,8.73,0.00,4.61,1.00,2.00,928.00,143.00,111.00,398.00,0.00,276.00
2023,12,OO,SkyWest Airlines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",51.00,6.00,1.50,1.00,0.50,0.00,3.00,0.00,0.00,253.00,40.00,65.00,10.00,0.00,138.00
2023,12,OO,SkyWest Airlines Inc.,CAK,"Akron, OH: Akron-Canton Regional",45.00,4.00,1.94,0.00,2.06,0.00,0.00,0.00,0.00,125.00,73.00,0.00,52.00,0.00,0.00
2023,12,OO,SkyWest Airlines Inc.,CDC,"Cedar City, UT: Cedar City Regional",51.00,5.00,3.00,1.00,1.00,0.00,0.00,1.00,0.00,389.00,83.00,289.00,17.00,0.00,0.00
2023,12,OO,SkyWest Airlines Inc.,CHA,"Chattanooga, TN: Lovell Field",69.00,8.00,2.00,0.46,3.96,0.00,1.58,0.00,0.00,439.00,222.00,19.00,124.00,0.00,74.00
2023,12,OO,SkyWest Airlines Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",31.00,17.00,5.61,0.00,9.48,0.00,1.91,0.00,0.00,380.00,141.00,0.00,198.00,0.00,41.00
2023,12,OO,SkyWest Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",36.00,3.00,1.69,0.00,1.31,0.00,0.00,0.00,0.00,81.00,56.00,0.00,25.00,0.00,0.00
2023,12,OO,SkyWest Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",123.00,24.00,8.94,2.00,8.06,0.00,5.00,1.00,0.00,3023.00,1216.00,1185.00,220.00,0.00,402.00
2023,12,OO,SkyWest Airlines Inc.,CIU,"Sault Ste. Marie, MI: Chippewa County International",60.00,15.00,10.77,3.53,0.70,0.00,0.00,2.00,1.00,3042.00,1335.00,1650.00,57.00,0.00,0.00
2023,12,OO,SkyWest Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",141.00,25.00,9.90,6.69,5.54,0.00,2.88,0.00,2.00,1539.00,409.00,763.00,159.00,0.00,208.00
2023,12,OO,SkyWest Airlines Inc.,CLL,"College Station/Bryan, TX: Easterwood Field",30.00,2.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,54.00,0.00,0.00,17.00,0.00,37.00
2023,12,OO,SkyWest Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",8.00,2.00,1.76,0.00,0.24,0.00,0.00,0.00,0.00,107.00,101.00,0.00,6.00,0.00,0.00
2023,12,OO,SkyWest Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",164.00,24.00,10.12,9.64,3.64,0.00,0.59,0.00,0.00,1491.00,641.00,739.00,92.00,0.00,19.00
2023,12,OO,SkyWest Airlines Inc.,CMX,"Hancock/Houghton, MI: Houghton County Memorial",60.00,9.00,3.05,0.00,2.96,0.00,2.99,2.00,2.00,472.00,113.00,0.00,85.00,0.00,274.00
2023,12,OO,SkyWest Airlines Inc.,CNY,"Moab, UT: Canyonlands Regional",31.00,4.00,2.00,1.00,0.00,0.00,1.00,0.00,0.00,226.00,76.00,17.00,0.00,0.00,133.00
2023,12,OO,SkyWest Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",382.00,47.00,18.76,3.96,12.31,0.00,11.97,3.00,9.00,4367.00,1307.00,783.00,664.00,0.00,1613.00
2023,12,OO,SkyWest Airlines Inc.,CPR,"Casper, WY: Casper/Natrona County International",95.00,5.00,2.00,0.00,0.17,0.00,2.83,0.00,1.00,516.00,69.00,0.00,32.00,0.00,415.00
2023,12,OO,SkyWest Airlines Inc.,CRP,"Corpus Christi, TX: Corpus Christi International",33.00,6.00,5.62,0.00,0.38,0.00,0.00,0.00,0.00,414.00,357.00,0.00,57.00,0.00,0.00
2023,12,OO,SkyWest Airlines Inc.,CRW,"Charleston/Dunbar, WV: West Virginia International Yeager",65.00,13.00,4.23,2.00,2.83,0.00,3.94,0.00,0.00,1182.00,267.00,68.00,73.00,0.00,774.00
2023,12,OO,SkyWest Airlines Inc.,CSG,"Columbus, GA: Columbus Airport",75.00,7.00,5.71,0.00,1.29,0.00,0.00,0.00,0.00,306.00,250.00,0.00,56.00,0.00,0.00
2023,12,OO,SkyWest Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",44.00,6.00,2.29,0.93,0.79,0.00,2.00,0.00,0.00,177.00,50.00,39.00,28.00,0.00,60.00
2023,12,OO,SkyWest Airlines Inc.,CYS,"Cheyenne, WY: Cheyenne Regional/Jerry Olson Field",55.00,8.00,1.75,3.98,0.35,0.00,1.92,3.00,0.00,2897.00,225.00,2518.00,31.00,0.00,123.00
2023,12,OO,SkyWest Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",117.00,25.00,9.52,1.00,8.86,0.00,5.62,0.00,0.00,1157.00,551.00,71.00,226.00,0.00,309.00
2023,12,OO,SkyWest Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",23.00,3.00,1.90,0.00,0.87,0.00,0.24,0.00,0.00,160.00,82.00,0.00,61.00,0.00,17.00
2023,12,OO,SkyWest Airlines Inc.,DDC,"Dodge City, KS: Dodge City Regional",51.00,8.00,3.76,0.00,1.91,0.00,2.33,2.00,2.00,495.00,246.00,0.00,111.00,0.00,138.00
2023,12,OO,SkyWest Airlines Inc.,DEC,"Decatur, IL: Decatur Airport",82.00,13.00,8.56,0.00,0.45,0.00,3.99,0.00,0.00,2081.00,1226.00,0.00,40.00,0.00,815.00
2023,12,WN,Southwest Airlines Co.,DAL,"Dallas, TX: Dallas Love Field",6306.00,929.00,304.53,4.69,153.52,6.74,459.52,34.00,2.00,47379.00,15826.00,298.00,4693.00,216.00,26346.00
2023,12,WN,Southwest Airlines Co.,DCA,"Washington, DC: Ronald Reagan Washington National",1344.00,288.00,82.86,1.73,66.50,3.21,133.70,10.00,6.00,12934.00,4042.00,128.00,2111.00,169.00,6484.00
2023,12,WN,Southwest Airlines Co.,DEN,"Denver, CO: Denver International",8937.00,1187.00,371.33,7.72,194.59,9.25,604.12,44.00,3.00,53294.00,16987.00,545.00,5832.00,382.00,29548.00
2023,12,WN,Southwest Airlines Co.,DSM,"Des Moines, IA: Des Moines International",152.00,38.00,20.36,0.00,7.95,0.00,9.68,0.00,0.00,1295.00,609.00,0.00,221.00,0.00,465.00
2023,12,WN,Southwest Airlines Co.,DTW,"Detroit, MI: Detroit Metro Wayne County",330.00,75.00,36.76,0.00,10.84,0.23,27.17,1.00,0.00,3268.00,1180.00,0.00,305.00,12.00,1771.00
2023,12,WN,Southwest Airlines Co.,ECP,"Panama City, FL: Northwest Florida Beaches International",158.00,27.00,4.93,0.32,4.75,0.00,17.00,0.00,0.00,1715.00,317.00,23.00,140.00,0.00,1235.00
2023,12,WN,Southwest Airlines Co.,ELP,"El Paso, TX: El Paso International",794.00,136.00,46.99,1.00,26.69,2.98,58.34,4.00,1.00,6254.00,2210.00,132.00,987.00,89.00,2836.00
2023,12,WN,Southwest Airlines Co.,EUG,"Eugene, OR: Mahlon Sweet Field",180.00,28.00,16.34,0.00,1.65,0.00,10.01,1.00,0.00,1191.00,571.00,0.00,59.00,0.00,561.00
2023,12,WN,Southwest Airlines Co.,FAT,"Fresno, CA: Fresno Yosemite International",149.00,26.00,9.02,0.00,0.92,0.47,15.59,1.00,0.00,885.00,266.00,0.00,27.00,14.00,578.00
2023,12,WN,Southwest Airlines Co.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1364.00,343.00,105.35,0.44,123.34,3.63,110.24,7.00,1.00,15089.00,5085.00,37.00,4612.00,128.00,5227.00
2023,12,WN,Southwest Airlines Co.,GEG,"Spokane, WA: Spokane International",307.00,44.00,19.65,0.00,6.63,0.00,17.72,1.00,1.00,1771.00,651.00,0.00,178.00,0.00,942.00
2023,12,WN,Southwest Airlines Co.,GRR,"Grand Rapids, MI: Gerald R. Ford International",157.00,30.00,11.48,0.00,6.54,0.00,11.98,3.00,0.00,1553.00,457.00,0.00,458.00,0.00,638.00
2023,12,WN,Southwest Airlines Co.,GSP,"Greer, SC: Greenville-Spartanburg International",125.00,19.00,7.49,0.00,0.00,0.00,11.51,0.00,0.00,722.00,217.00,0.00,0.00,0.00,505.00
2023,12,WN,Southwest Airlines Co.,HDN,"Hayden, CO: Yampa Valley",73.00,22.00,9.01,0.00,7.49,0.00,5.50,3.00,0.00,1110.00,322.00,0.00,619.00,0.00,169.00
2023,12,WN,Southwest Airlines Co.,HNL,"Honolulu, HI: Daniel K Inouye International",1209.00,143.00,49.89,0.00,57.82,3.52,31.76,7.00,4.00,6081.00,2377.00,0.00,1817.00,112.00,1775.00
2023,12,WN,Southwest Airlines Co.,HOU,"Houston, TX: William P Hobby",4719.00,698.00,217.12,3.37,115.20,2.63,359.68,23.00,9.00,31704.00,9982.00,170.00,3240.00,137.00,18175.00
2023,12,WN,Southwest Airlines Co.,HRL,"Harlingen/San Benito, TX: Valley International",187.00,43.00,16.55,2.00,6.51,0.00,17.94,0.00,1.00,1738.00,556.00,116.00,235.00,0.00,831.00
2023,12,WN,Southwest Airlines Co.,IAD,"Washington, DC: Washington Dulles International",149.00,41.00,16.28,0.00,13.57,0.00,11.15,1.00,0.00,1740.00,563.00,0.00,337.00,0.00,840.00
2023,12,WN,Southwest Airlines Co.,IAH,"Houston, TX: George Bush Intercontinental/Houston",519.00,72.00,25.49,0.50,15.32,0.00,30.69,3.00,0.00,3019.00,888.00,37.00,578.00,0.00,1516.00
2023,12,WN,Southwest Airlines Co.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",163.00,37.00,12.26,0.00,6.47,0.00,18.27,2.00,0.00,1217.00,387.00,0.00,195.00,0.00,635.00
2023,12,WN,Southwest Airlines Co.,IND,"Indianapolis, IN: Indianapolis International",983.00,211.00,76.44,0.00,29.45,1.00,104.12,1.00,0.00,10094.00,3334.00,0.00,855.00,16.00,5889.00
2023,12,WN,Southwest Airlines Co.,ISP,"Islip, NY: Long Island MacArthur",312.00,72.00,23.81,0.00,6.49,0.00,41.70,1.00,1.00,3539.00,926.00,0.00,293.00,0.00,2320.00
2023,12,WN,Southwest Airlines Co.,ITO,"Hilo, HI: Hilo International",155.00,21.00,5.41,0.00,1.05,0.00,14.54,1.00,0.00,1154.00,327.00,0.00,25.00,0.00,802.00
2023,12,WN,Southwest Airlines Co.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",206.00,20.00,8.22,0.00,2.44,0.00,9.34,0.00,1.00,1056.00,498.00,0.00,93.00,0.00,465.00
2023,12,WN,Southwest Airlines Co.,JAX,"Jacksonville, FL: Jacksonville International",427.00,92.00,33.66,0.00,20.64,0.00,37.70,1.00,0.00,3621.00,1127.00,0.00,670.00,0.00,1824.00
2023,12,WN,Southwest Airlines Co.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",290.00,57.00,18.11,0.00,11.00,0.13,27.75,0.00,1.00,2095.00,799.00,0.00,305.00,7.00,984.00
2023,12,WN,Southwest Airlines Co.,LAS,"Las Vegas, NV: Harry Reid International",7729.00,1141.00,291.02,7.97,260.90,2.82,578.29,36.00,3.00,54893.00,13553.00,505.00,12154.00,72.00,28609.00
2023,12,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",2385.00,445.00,132.94,3.28,84.79,2.38,221.61,11.00,0.00,20925.00,5645.00,300.00,4037.00,76.00,10867.00
2023,12,WN,Southwest Airlines Co.,LBB,"Lubbock, TX: Lubbock Preston Smith International",245.00,35.00,14.77,0.00,2.43,0.00,17.80,0.00,0.00,1565.00,610.00,0.00,82.00,0.00,873.00
2023,12,WN,Southwest Airlines Co.,LGA,"New York, NY: LaGuardia",1023.00,252.00,94.44,2.09,68.76,0.00,86.71,8.00,1.00,12194.00,4188.00,72.00,2825.00,0.00,5109.00
2023,12,WN,Southwest Airlines Co.,LGB,"Long Beach, CA: Long Beach Airport",1353.00,123.00,40.66,0.00,14.54,1.05,66.76,5.00,1.00,5249.00,1588.00,0.00,452.00,22.00,3187.00
2023,12,WN,Southwest Airlines Co.,LIH,"Lihue, HI: Lihue Airport",290.00,40.00,18.58,0.00,12.34,0.00,9.08,2.00,1.00,1877.00,938.00,0.00,402.00,0.00,537.00
2023,12,WN,Southwest Airlines Co.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",247.00,39.00,19.67,0.00,0.62,0.00,18.71,1.00,0.00,1638.00,642.00,0.00,14.00,0.00,982.00
2023,12,B6,JetBlue Airways,SFO,"San Francisco, CA: San Francisco International",401.00,78.00,37.67,0.00,19.00,0.00,21.33,1.00,1.00,5609.00,3278.00,0.00,912.00,0.00,1419.00
2023,12,B6,JetBlue Airways,SJU,"San Juan, PR: Luis Munoz Marin International",843.00,282.00,146.09,1.68,47.67,0.35,86.21,0.00,1.00,21824.00,11414.00,725.00,2363.00,29.00,7293.00
2023,12,B6,JetBlue Airways,SLC,"Salt Lake City, UT: Salt Lake City International",158.00,36.00,20.32,0.67,3.97,0.61,10.42,0.00,0.00,2479.00,1630.00,35.00,121.00,11.00,682.00
2023,12,B6,JetBlue Airways,SMF,"Sacramento, CA: Sacramento International",31.00,7.00,5.07,0.00,0.32,0.00,1.62,0.00,0.00,393.00,338.00,0.00,13.00,0.00,42.00
2023,12,B6,JetBlue Airways,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",93.00,24.00,6.94,0.21,14.11,0.00,2.75,0.00,0.00,1294.00,249.00,84.00,569.00,0.00,392.00
2023,12,B6,JetBlue Airways,STT,"Charlotte Amalie, VI: Cyril E King",65.00,26.00,11.22,0.00,3.84,0.00,10.93,0.00,0.00,1291.00,646.00,0.00,187.00,0.00,458.00
2023,12,B6,JetBlue Airways,SYR,"Syracuse, NY: Syracuse Hancock International",91.00,22.00,9.71,0.00,0.46,0.00,11.83,0.00,0.00,1573.00,748.00,0.00,22.00,0.00,803.00
2023,12,B6,JetBlue Airways,TPA,"Tampa, FL: Tampa International",543.00,148.00,56.34,3.20,55.56,0.00,32.91,1.00,1.00,11083.00,4622.00,277.00,2450.00,0.00,3734.00
2023,12,DL,Delta Air Lines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",145.00,13.00,5.17,0.00,5.37,0.00,2.45,0.00,0.00,513.00,271.00,0.00,179.00,0.00,63.00
2023,12,DL,Delta Air Lines Inc.,ALB,"Albany, NY: Albany International",113.00,6.00,3.79,0.00,1.37,0.00,0.84,0.00,0.00,209.00,121.00,0.00,31.00,0.00,57.00
2023,12,DL,Delta Air Lines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",152.00,11.00,6.62,0.00,2.26,0.00,2.12,0.00,0.00,1369.00,1236.00,0.00,52.00,0.00,81.00
2023,12,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",17840.00,1519.00,602.65,41.79,345.83,1.00,527.73,5.00,6.00,109935.00,63305.00,4863.00,10747.00,162.00,30858.00
2023,12,DL,Delta Air Lines Inc.,ATW,"Appleton, WI: Appleton International",22.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,12,DL,Delta Air Lines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",906.00,74.00,36.49,0.00,25.97,0.00,11.54,0.00,1.00,3669.00,2180.00,0.00,888.00,0.00,601.00
2023,12,DL,Delta Air Lines Inc.,AVL,"Asheville, NC: Asheville Regional",157.00,14.00,4.75,0.00,7.62,0.00,1.63,0.00,0.00,494.00,91.00,0.00,361.00,0.00,42.00
2023,12,DL,Delta Air Lines Inc.,BDL,"Hartford, CT: Bradley International",294.00,37.00,21.09,0.00,13.00,0.00,2.92,0.00,0.00,1645.00,1032.00,0.00,487.00,0.00,126.00
2023,12,DL,Delta Air Lines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",209.00,6.00,4.06,0.00,1.00,0.00,0.94,0.00,0.00,360.00,233.00,0.00,35.00,0.00,92.00
2023,12,DL,Delta Air Lines Inc.,BIL,"Billings, MT: Billings Logan International",62.00,7.00,4.41,0.00,1.93,0.00,0.67,0.00,0.00,157.00,111.00,0.00,36.00,0.00,10.00
2023,12,DL,Delta Air Lines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",31.00,3.00,1.74,1.00,0.26,0.00,0.00,0.00,0.00,663.00,41.00,617.00,5.00,0.00,0.00
2023,12,DL,Delta Air Lines Inc.,BNA,"Nashville, TN: Nashville International",672.00,61.00,37.49,0.00,14.47,0.00,9.04,0.00,2.00,3783.00,2287.00,0.00,516.00,0.00,980.00
2023,12,DL,Delta Air Lines Inc.,BOI,"Boise, ID: Boise Air Terminal",240.00,12.00,7.20,1.00,0.26,0.00,3.54,0.00,0.00,1211.00,1046.00,38.00,9.00,0.00,118.00
2023,12,DL,Delta Air Lines Inc.,BOS,"Boston, MA: Logan International",2041.00,257.00,95.10,5.95,82.62,0.00,73.33,2.00,13.00,19518.00,8279.00,818.00,3487.00,0.00,6934.00
2023,12,DL,Delta Air Lines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",69.00,6.00,5.00,1.00,0.00,0.00,0.00,0.00,0.00,264.00,227.00,37.00,0.00,0.00,0.00
2023,12,DL,Delta Air Lines Inc.,BTV,"Burlington, VT: Burlington International",31.00,4.00,2.00,1.00,1.00,0.00,0.00,0.00,0.00,864.00,108.00,730.00,26.00,0.00,0.00
2023,12,DL,Delta Air Lines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",155.00,16.00,10.14,1.00,4.27,0.00,0.59,0.00,0.00,717.00,461.00,92.00,117.00,0.00,47.00
2023,12,DL,Delta Air Lines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",412.00,53.00,24.38,0.99,19.23,0.00,8.41,0.00,0.00,2410.00,1531.00,68.00,546.00,0.00,265.00
2023,12,DL,Delta Air Lines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",161.00,12.00,6.00,1.00,4.00,0.00,1.00,0.00,1.00,1137.00,367.00,632.00,116.00,0.00,22.00
2023,12,DL,Delta Air Lines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",105.00,8.00,3.30,0.00,0.26,0.00,4.44,0.00,0.00,242.00,69.00,0.00,7.00,0.00,166.00
2023,12,DL,Delta Air Lines Inc.,CHA,"Chattanooga, TN: Lovell Field",107.00,9.00,5.41,0.00,0.33,0.00,3.25,0.00,0.00,355.00,236.00,0.00,16.00,0.00,103.00
2023,12,DL,Delta Air Lines Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",29.00,3.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,327.00,278.00,0.00,15.00,0.00,34.00
2023,12,DL,Delta Air Lines Inc.,CHS,"Charleston, SC: Charleston AFB/International",338.00,28.00,17.00,2.00,3.73,0.00,5.27,1.00,0.00,2343.00,1544.00,271.00,130.00,0.00,398.00
2023,12,DL,Delta Air Lines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",31.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,12,DL,Delta Air Lines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",205.00,27.00,16.88,1.00,5.82,0.00,3.29,0.00,0.00,989.00,702.00,51.00,143.00,0.00,93.00
2023,12,DL,Delta Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",465.00,41.00,23.51,0.00,12.29,0.00,5.19,0.00,0.00,2472.00,1726.00,0.00,294.00,0.00,452.00
2023,12,DL,Delta Air Lines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",204.00,14.00,6.10,0.00,6.04,0.00,1.87,0.00,0.00,643.00,395.00,0.00,188.00,0.00,60.00
2023,12,DL,Delta Air Lines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",31.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,109.00,32.00,0.00,77.00,0.00,0.00
2023,12,DL,Delta Air Lines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",599.00,50.00,22.70,1.75,9.91,0.00,15.65,0.00,0.00,4128.00,2923.00,38.00,261.00,0.00,906.00
